token,overall_share,line_initial_share,line_medial_share,line_final_share,single_token_line_share
dcheos,5.267732504543419e-05,0.0004550625711035267,0.0,0.0,0.0
dcheoteos,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
dcheoty,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
dchepain,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dchetdy,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
dchey,0.0004740959254089077,0.0027303754266211604,0.00021152829190904283,0.0,0.0
dcheytain,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
dchir,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dchm,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
dcho,0.0001316933126135855,0.0004550625711035267,0.00010576414595452142,0.0,0.0
dchochar,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
dchod,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
dchodaiin,5.267732504543419e-05,0.00022753128555176336,3.5254715318173806e-05,0.0,0.0
dchodar,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
dchodees,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
dchody,5.267732504543419e-05,0.00022753128555176336,3.5254715318173806e-05,0.0,0.0
dchog,5.267732504543419e-05,0.0,3.5254715318173806e-05,0.00022753128555176336,0.0
dchokchr,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
dchokchy,7.90159875681513e-05,0.0004550625711035267,3.5254715318173806e-05,0.0,0.0
dchokey,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
dchokol,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
dchol,0.0006848052255906445,0.0020477815699658703,0.0005288207297726071,0.00022753128555176336,0.0012315270935960591
dcholal,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
dcholdy,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
dcholy,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
dchom,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dchor,0.0006848052255906445,0.0027303754266211604,0.0004583112991362595,0.00022753128555176336,0.0
dchorol,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
dchos,7.90159875681513e-05,0.0006825938566552901,0.0,0.0,0.0
dchoty,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
dchreo,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dchsaiin,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dchschy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dchsy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dchsykchy,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
dchy,0.0007901598756815129,0.0011376564277588168,0.0008108584523179975,0.0004550625711035267,0.0
dchyd,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dchydy,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
dchykchy,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
dchykey,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
dchyky,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dchyr,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
dchytchy,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
dck,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dckhy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dcsedy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dcsesor,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
dcthody,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dcthy,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
dd,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
ddal,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
ddl,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
ddor,5.267732504543419e-05,0.00022753128555176336,0.0,0.00022753128555176336,0.0
ddy,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
deaiin,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
dechoekol,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
decthdy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
ded,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
dedloy,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
dedy,5.267732504543419e-05,0.0,3.5254715318173806e-05,0.00022753128555176336,0.0
deeaiir,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
deeal,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
deeamshol,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
deedar,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
deedes,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
deedy,5.267732504543419e-05,0.0,3.5254715318173806e-05,0.00022753128555176336,0.0
deeedy,5.267732504543419e-05,0.00022753128555176336,3.5254715318173806e-05,0.0,0.0
deeeese,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
deeeod,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
deees,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
deeety,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
deeey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
deeo,5.267732504543419e-05,0.00022753128555176336,3.5254715318173806e-05,0.0,0.0
deeocthey,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
deeol,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
deeor,5.267732504543419e-05,0.0,3.5254715318173806e-05,0.00022753128555176336,0.0
deeschdy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
deey,0.0001843706376590197,0.0,0.00021152829190904283,0.00022753128555176336,0.0
defo,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dein,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
del,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
deody,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
deol,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dery,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
desey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
deshedy,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
dey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dfar,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
dg,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
dgs,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
diiiin,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
diiin,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
diil,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
diir,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
diy,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
dkain,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
dkair,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
dkals,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dkam,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
dkar,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
dkarar,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dkchs,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dkedam,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
dkedar,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dkedy,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
dkeeeg,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dkeeor,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dkeey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dkochy,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
dkol,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dksheey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dkshey,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
dkshy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dky,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dl,0.000526773250454342,0.00022753128555176336,0.00035254715318173806,0.0020477815699658703,0.0
dlal,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dlar,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
dlay,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dlchd,5.267732504543419e-05,0.0,3.5254715318173806e-05,0.00022753128555176336,0.0
dlchy,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
dld,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dlkal,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
dlls,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dloct,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dlod,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
dlos,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
dlr,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
dls,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dlshedy,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
dlssho,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
dly,5.267732504543419e-05,0.0,0.0,0.00022753128555176336,0.0012315270935960591
dm,5.267732504543419e-05,0.0,0.0,0.0004550625711035267,0.0
do,0.0004214186003634735,0.00022753128555176336,0.00042305658381808567,0.0006825938566552901,0.0
doaiin,7.90159875681513e-05,0.0,7.050943063634761e-05,0.00022753128555176336,0.0
doair,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
doal,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
doar,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
doaro,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
docheeo,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
dochod,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dockhy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
doctho,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dod,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dodaiin,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
dodar,5.267732504543419e-05,0.0,3.5254715318173806e-05,0.00022753128555176336,0.0
dodl,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dody,0.0001843706376590197,0.0,0.00024678300722721664,0.0,0.0
dodyd,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
doedal,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
doee,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
doeedey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
doeeeesm,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
doeey,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
doefshey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
doeoeas,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
doi,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
doiiin,7.90159875681513e-05,0.00022753128555176336,7.050943063634761e-05,0.0,0.0
doiin,0.0005004345879316248,0.0022753128555176336,0.00031729243786356425,0.0,0.0
doiir,0.00021070930018173676,0.00022753128555176336,0.00021152829190904283,0.00022753128555176336,0.0
doiiram,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
doiis,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
doiisaly,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
doikhy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
doin,0.00010535465009086838,0.0009101251422070534,0.0,0.0,0.0
doiros,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
doithy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dokal,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
dokechy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dokedy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dokor,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
doky,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dol,0.0030816235151579,0.0036405005688282138,0.0033844526705446853,0.0011376564277588168,0.0
dolaiin,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dolar,5.267732504543419e-05,0.0,3.5254715318173806e-05,0.00022753128555176336,0.0
dolaram,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
dolary,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
dolchds,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
dolchedy,7.90159875681513e-05,0.00022753128555176336,3.5254715318173806e-05,0.0,0.0012315270935960591
dolcheedy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dolcheey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dolchey,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
dolchl,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dolchoy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dolchsyckheol,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dold,5.267732504543419e-05,0.0,3.5254715318173806e-05,0.00022753128555176336,0.0
doldaiin,5.267732504543419e-05,0.0,0.0,0.0004550625711035267,0.0
doldam,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
doldom,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
dolds,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
doldy,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
doledy,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
doleed,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
doleeey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
doleodaiin,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dolfchedy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dolkain,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dolkchy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dolkedy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dolkeedy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dolo,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dolody,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
dolol,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
dolor,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
dolr,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dolsain,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
dolshed,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dolshedy,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
dolshy,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
doltshdy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
doly,7.90159875681513e-05,0.00022753128555176336,0.0,0.00022753128555176336,0.0012315270935960591
dom,0.0001843706376590197,0.0,3.5254715318173806e-05,0.0013651877133105802,0.0
dor,0.001949061026681065,0.005233219567690558,0.001621716904635995,0.0009101251422070534,0.0012315270935960591
doraiin,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dorain,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
doral,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dorar,5.267732504543419e-05,0.00022753128555176336,3.5254715318173806e-05,0.0,0.0
dorchdy,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
dorchory,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
dorchy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dordod,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
dorean,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
dorg,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
dorkcheky,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
dorl,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dorody,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
doroiin,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
doror,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
dorshefy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dorsheoy,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
dory,0.00010535465009086838,0.0,7.050943063634761e-05,0.0004550625711035267,0.0
dos,5.267732504543419e-05,0.0,3.5254715318173806e-05,0.00022753128555176336,0.0
dotedy,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
doteey,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
doteoda,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dotody,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
dotsey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
doty,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dpchedy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dpchy,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
dpy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dr,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
dralas,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
drol,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
ds,0.00010535465009086838,0.0,0.00010576414595452142,0.00022753128555176336,0.0
dscheey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dsechey,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
dsh,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
dshaly,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dshcheal,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dshdy,5.267732504543419e-05,0.00022753128555176336,3.5254715318173806e-05,0.0,0.0
dshe,5.267732504543419e-05,0.00022753128555176336,3.5254715318173806e-05,0.0,0.0
dsheckhy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dshedal,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
dshedy,0.0009481918508178154,0.006825938566552901,0.00014101886127269522,0.0,0.0024630541871921183
dsheedal,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dsheedy,0.00010535465009086838,0.0004550625711035267,7.050943063634761e-05,0.0,0.0
dsheeo,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
dsheeor,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
dsheeoteey,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
dshees,5.267732504543419e-05,0.0004550625711035267,0.0,0.0,0.0
dsheey,0.00021070930018173676,0.0015927189988623437,3.5254715318173806e-05,0.0,0.0
dsheo,5.267732504543419e-05,0.0004550625711035267,0.0,0.0,0.0
dsheodar,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
dsheody,5.267732504543419e-05,0.0004550625711035267,0.0,0.0,0.0
dsheog,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dsheol,0.00023704796270445386,0.0018202502844141069,3.5254715318173806e-05,0.0,0.0
dsheor,7.90159875681513e-05,0.00022753128555176336,7.050943063634761e-05,0.0,0.0
dsheos,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
dsheoy,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
dshes,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
dshey,0.0003687412753180394,0.0022753128555176336,0.00014101886127269522,0.0,0.0
dsho,0.00023704796270445386,0.0011376564277588168,0.00014101886127269522,0.0,0.0
dshodal,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
dshodar,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dshody,5.267732504543419e-05,0.0004550625711035267,0.0,0.0,0.0
dshol,0.0001316933126135855,0.0009101251422070534,3.5254715318173806e-05,0.0,0.0
dsholdy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dsholy,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
dsholyd,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
dshor,0.0003687412753180394,0.0020477815699658703,0.00017627357659086903,0.0,0.0
dshoy,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
dshy,0.00021070930018173676,0.0006825938566552901,0.00017627357659086903,0.0,0.0
dso,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
dtal,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dtchan,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dtedair,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dteodoiin,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dtoaiin,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
dtor,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
dtshol,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
dxar,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dy,0.007137777543656333,0.0004550625711035267,0.005676009166225983,0.024573378839590442,0.0
dyaiin,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
dyair,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
dychear,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dycheckhy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dychedy,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
dychokchy,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
dychy,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
dydaim,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dydain,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dydariin,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
dydas,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dydchy,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
dydy,7.90159875681513e-05,0.0,7.050943063634761e-05,0.00022753128555176336,0.0
dydyd,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dydydy,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
dyeees,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
dyfchdy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
